n,n_clusters,k,dim,avg_score
1000,6,7,2,0.5189865058434071
1000,6,8,2,0.4427253609032442
1000,6,9,2,0.4278140439867616
1000,6,10,2,0.3487991380875152
1000,6,2,2,0.49057751530687527
1000,6,3,2,0.6559957077266209
1000,6,4,2,0.6798440173556666
1000,6,5,2,0.6700739224497998
1000,6,6,2,0.7020711238433601
1000,6,7,2,0.619157777041252
1000,6,8,2,0.5587944351132087
1000,6,9,2,0.5373446005498325
1000,6,10,2,0.4468931515847297
1000,6,2,2,0.6186845989897255
1000,6,3,2,0.7164740607857863
1000,6,4,2,0.6577149252001091
1000,6,5,2,0.6409794615574267
1000,6,6,2,0.5581313260091652
1000,6,7,2,0.5152787598951815
1000,6,8,2,0.4772006003632481
1000,6,9,2,0.3893396159860982
1000,6,10,2,0.3753219450528057
1000,6,2,2,0.5722021608319695
1000,6,3,2,0.6455000135768889
1000,6,4,2,0.5874526165778766
1000,6,5,2,0.6092703252543838
1000,6,6,2,0.544567290748226
1000,6,7,2,0.5305749207769622
1000,6,8,2,0.43423178604937074
1000,6,9,2,0.3837538936679495
1000,6,10,2,0.36111103132548295
1000,6,2,2,0.6441930892906259
1000,6,3,2,0.6368814778789446
1000,6,4,2,0.6216656551737166
1000,6,5,2,0.6065581237765929
1000,6,6,2,0.631616713201953
1000,6,7,2,0.5784911633890983
1000,6,8,2,0.5163068320044943
1000,6,9,2,0.43942324724348386
1000,6,10,2,0.3950106028444202
1000,6,2,2,0.7096164013303766
1000,6,3,2,0.7930120114619467
1000,6,4,2,0.6716703002343857
1000,6,5,2,0.6936341615043337
1000,6,6,2,0.5400072475483692
1000,6,7,2,0.49057447355809836
1000,6,8,2,0.4496390637924767
1000,6,9,2,0.4233040107174638
1000,6,10,2,0.34519144291451836
1000,6,2,2,0.7438570620867222
1000,6,3,2,0.5930082874803471
1000,6,4,2,0.6747523037119849
1000,6,5,2,0.649133932391182
1000,6,6,2,0.5516308407438952
1000,6,7,2,0.5462163141602381
1000,6,8,2,0.4879904174666983
1000,6,9,2,0.38543454257566395
1000,6,10,2,0.3852372070454754
1000,6,2,2,0.6038664022592406
1000,6,3,2,0.7237357816539469
1000,6,4,2,0.6822671600964243
1000,6,5,2,0.6862585453836657
1000,6,6,2,0.6209938397610335
1000,6,7,2,0.5353184559329388
1000,6,8,2,0.4517336682925892
1000,6,9,2,0.43001484790140687
1000,6,10,2,0.36070261724377456
1000,6,2,2,0.5043578267384183
1000,6,3,2,0.5792595401964586
1000,6,4,2,0.6929926215083757
1000,6,5,2,0.6662134320114279
1000,6,6,2,0.5813435994152281
1000,6,7,2,0.531115434901679
1000,6,8,2,0.4602586497332908
1000,6,9,2,0.3791727783457096
1000,6,10,2,0.42460676375288525
1000,6,2,2,0.6200949042212195
1000,6,3,2,0.7080881901354543
1000,6,4,2,0.5732291494306372
1000,6,5,2,0.4929728605750245
1000,6,6,2,0.4685941043966021
1000,6,7,2,0.46608762389634706
1000,6,8,2,0.4373619143929443
1000,6,9,2,0.37491307079603803
1000,6,10,2,0.3580180164777454
1000,6,2,2,0.5612908094196464
1000,6,3,2,0.6134148599456068
1000,6,4,2,0.5987719811803176
1000,6,5,2,0.6039062336949306
1000,6,6,2,0.6212930415680862
1000,6,7,2,0.5684166442822353
1000,6,8,2,0.5065079345140102
1000,6,9,2,0.44198148928155045
1000,6,10,2,0.4197022623277917
1000,6,2,2,0.6494576629862961
1000,6,3,2,0.6153374969188703
1000,6,4,2,0.7243406503998481
1000,6,5,2,0.6148839631294429
1000,6,6,2,0.5059559676078846
1000,6,7,2,0.504970188491245
1000,6,8,2,0.499800320165437
1000,6,9,2,0.40326184787643127
1000,6,10,2,0.33595257679755947
1000,6,2,2,0.5415176285662259
1000,6,3,2,0.5367345409456117
1000,6,4,2,0.5419831965244696
1000,6,5,2,0.5215158250829074
1000,6,6,2,0.5279894056790927
1000,6,7,2,0.49508298934263173
1000,6,8,2,0.4478905105973423
1000,6,9,2,0.3994953924644158
1000,6,10,2,0.35477615286629544
1000,6,2,2,0.5225033667641543
1000,6,3,2,0.6458803138741936
1000,6,4,2,0.733291608368515
1000,6,5,2,0.6818542668142922
1000,6,6,2,0.6086485198063067
1000,6,7,2,0.5712027305858861
1000,6,8,2,0.5172429495194992
1000,6,9,2,0.5116017020941093
1000,6,10,2,0.4473623587659864
1000,6,2,2,0.617233138559958
1000,6,3,2,0.6390416381703073
1000,6,4,2,0.7436121997906948
1000,6,5,2,0.6413176998511683
1000,6,6,2,0.5620668735582071
1000,6,7,2,0.5417843369423708
1000,6,8,2,0.4634353819375492
1000,6,9,2,0.4419067798919615
1000,6,10,2,0.4367808586496101
1000,6,2,2,0.5626142246635889
1000,6,3,2,0.5841597705476563
1000,6,4,2,0.6193104814873434
1000,6,5,2,0.7076974885156149
1000,6,6,2,0.689502405872705
1000,6,7,2,0.614625856342448
1000,6,8,2,0.5650978424220712
1000,6,9,2,0.47141849149787585
1000,6,10,2,0.4508887422678519
1000,6,2,2,0.4739941140569051
1000,6,3,2,0.5128626004279742
1000,6,4,2,0.6009763062366338
1000,6,5,2,0.6155623972087828
1000,6,6,2,0.5768789230214579
1000,6,7,2,0.5356440072269768
1000,6,8,2,0.48133289707007587
1000,6,9,2,0.44445170197604134
1000,6,10,2,0.3521164265833592
1000,6,2,2,0.6646708639392509
1000,6,3,2,0.730156362539369
1000,6,4,2,0.711819152410162
1000,6,5,2,0.6704771378668363
1000,6,6,2,0.6429410030756253
1000,6,7,2,0.6081020974120762
1000,6,8,2,0.5206701409146479
1000,6,9,2,0.4315290358123444
1000,6,10,2,0.3986380792562442
1000,6,2,2,0.7956181306719882
1000,6,3,2,0.6663630139262051
1000,6,4,2,0.7177152925570245
1000,6,5,2,0.5665251012884065
1000,6,6,2,0.5041304060236114
1000,6,7,2,0.442577063879551
1000,6,8,2,0.4175732343068521
1000,6,9,2,0.39674164127758466
1000,6,10,2,0.4001605192472749
1000,7,2,2,0.6227793758447642
1000,7,3,2,0.7446359525836517
1000,7,4,2,0.8081698457329742
1000,7,5,2,0.6230566173601146
1000,7,6,2,0.5144572543021142
1000,7,7,2,0.5017991612637219
1000,7,8,2,0.4801077480829465
1000,7,9,2,0.47780393427858486
1000,7,10,2,0.413535145869823
1000,7,2,2,0.5897015137663584
1000,7,3,2,0.6203653123623962
1000,7,4,2,0.5964454917101651
1000,7,5,2,0.6081750495315423
1000,7,6,2,0.5561171791729052
1000,7,7,2,0.5281714914874543
1000,7,8,2,0.4978577583325305
1000,7,9,2,0.44713299179805843
1000,7,10,2,0.3887831592928405
1000,7,2,2,0.47122117745487024
1000,7,3,2,0.5944082025593024
1000,7,4,2,0.68279263241229
1000,7,5,2,0.6559923360327905
1000,7,6,2,0.7104258892983466
1000,7,7,2,0.6305236745766449
1000,7,8,2,0.5656937301641278
1000,7,9,2,0.5753443866784509
1000,7,10,2,0.4986531448477377
1000,7,2,2,0.527683845659418
1000,7,3,2,0.5684391178846259
1000,7,4,2,0.6158325400722782
1000,7,5,2,0.6112760990830327
1000,7,6,2,0.5793241084369561
1000,7,7,2,0.5597836405344919
1000,7,8,2,0.5361860141928428
1000,7,9,2,0.47565465016238273
1000,7,10,2,0.44300401699511394
1000,7,2,2,0.6186400251114478
1000,7,3,2,0.691887174866035
1000,7,4,2,0.5968465431969305
1000,7,5,2,0.5860513368312281
1000,7,6,2,0.5483360444515377
1000,7,7,2,0.5228878552362505
1000,7,8,2,0.4977433048916572
1000,7,9,2,0.4629949147688212
1000,7,10,2,0.4046690447232464
1000,7,2,2,0.6770567333057582
1000,7,3,2,0.7574940701359691
1000,7,4,2,0.6199239638387376
1000,7,5,2,0.5033058109225168
1000,7,6,2,0.47954065129230716
1000,7,7,2,0.36451985345097365
1000,7,8,2,0.34686480138669495
1000,7,9,2,0.35112216665842194
1000,7,10,2,0.3368822187006992
1000,7,2,2,0.6761726788127108
1000,7,3,2,0.5709588364144285
1000,7,4,2,0.5874749500989807
1000,7,5,2,0.6481823868429476
1000,7,6,2,0.5896890376155622
1000,7,7,2,0.5599558387841771
1000,7,8,2,0.5104163866684884
1000,7,9,2,0.46868287566351924
1000,7,10,2,0.43160515805064825
1000,7,2,2,0.5709598912144752
1000,7,3,2,0.6693316872474879
1000,7,4,2,0.6147351580842357
1000,7,5,2,0.6490288031422717
1000,7,6,2,0.6073055252478551
1000,7,7,2,0.5296101726309053
1000,7,8,2,0.49233499063981045
1000,7,9,2,0.48581575542542055
1000,7,10,2,0.45209719031105045
1000,7,2,2,0.4485172563102517
1000,7,3,2,0.4815081227289929
1000,7,4,2,0.5860863914245388
1000,7,5,2,0.6570711536139521
1000,7,6,2,0.7118071148693572
1000,7,7,2,0.6766806824623388
1000,7,8,2,0.6285036385776266
1000,7,9,2,0.5722938182713333
1000,7,10,2,0.5183701785766331
1000,7,2,2,0.5422572595282741
1000,7,3,2,0.6207968891054509
1000,7,4,2,0.5858230118335428
1000,7,5,2,0.5294179378061981
1000,7,6,2,0.4556884185804281
1000,7,7,2,0.4338061521011137
1000,7,8,2,0.4266410724131324
1000,7,9,2,0.407170078179086
1000,7,10,2,0.37975976364311814
1000,7,2,2,0.5250773813051404
1000,7,3,2,0.5811281029818874
1000,7,4,2,0.4851919321026472
1000,7,5,2,0.5047544123890979
1000,7,6,2,0.5370848956085702
1000,7,7,2,0.4972335090502854
1000,7,8,2,0.47821929648412026
1000,7,9,2,0.43405539472037474
1000,7,10,2,0.42142686518401057
1000,7,2,2,0.5226334372158226
1000,7,3,2,0.6286284338289044
1000,7,4,2,0.5925629599657477
1000,7,5,2,0.6873984180437326
1000,7,6,2,0.6124846768191463
1000,7,7,2,0.5424826669115861
1000,7,8,2,0.49255204853372103
1000,7,9,2,0.47141133261571927
1000,7,10,2,0.47360978001399795
1000,7,2,2,0.6201738165500726
1000,7,3,2,0.73224303408131
1000,7,4,2,0.7326905156428886
1000,7,5,2,0.5875965779725345
1000,7,6,2,0.578556738542987
1000,7,7,2,0.5453440922152608
1000,7,8,2,0.5380104323077292
1000,7,9,2,0.5213875181191204
1000,7,10,2,0.5241567055403571
1000,7,2,2,0.4892090434226902
1000,7,3,2,0.5131394876163963
1000,7,4,2,0.5824449323030042
1000,7,5,2,0.6484689184420033
1000,7,6,2,0.6734029857820606
1000,7,7,2,0.6937380400122694
1000,7,8,2,0.6397159803775844
1000,7,9,2,0.5750302543682969
1000,7,10,2,0.5214944705404946
1000,7,2,2,0.7716444138173181
1000,7,3,2,0.5037658645287841
1000,7,4,2,0.48502685949324675
1000,7,5,2,0.44396603637456555
1000,7,6,2,0.430425014913073
1000,7,7,2,0.4234872496144496
1000,7,8,2,0.4112665232274767
1000,7,9,2,0.33604047644840684
1000,7,10,2,0.3291775789145112
1000,7,2,2,0.6021618514611298
1000,7,3,2,0.6745042116308662
1000,7,4,2,0.7157354743118073
1000,7,5,2,0.6986843093603795
1000,7,6,2,0.6577120385406979
1000,7,7,2,0.5419119996821948
1000,7,8,2,0.4978116018387327
1000,7,9,2,0.5037025335822307
1000,7,10,2,0.4556454792074353
1000,7,2,2,0.5259377358904557
1000,7,3,2,0.5571289246866565
1000,7,4,2,0.535477568508012
1000,7,5,2,0.5368711212336463
1000,7,6,2,0.5605432929967679
1000,7,7,2,0.6017329678272225
1000,7,8,2,0.5667952460642718
1000,7,9,2,0.5232105168332012
1000,7,10,2,0.4531314203913867
1000,7,2,2,0.46886686413959267
1000,7,3,2,0.6403418315984516
1000,7,4,2,0.6902658099919459
1000,7,5,2,0.6908112680619697
1000,7,6,2,0.7617413429781198
1000,7,7,2,0.692492997667679
1000,7,8,2,0.6666513278087125
1000,7,9,2,0.6174070945665413
1000,7,10,2,0.5380406957131291
1000,7,2,2,0.5277490519526559
1000,7,3,2,0.621203688273605
1000,7,4,2,0.6755684851595235
1000,7,5,2,0.7301514438241002
1000,7,6,2,0.5996070107585278
1000,7,7,2,0.5737372628243732
1000,7,8,2,0.5770457696178618
1000,7,9,2,0.5131271867302696
1000,7,10,2,0.45490562145530034
1000,7,2,2,0.5778182474512
1000,7,3,2,0.6779561809357876
1000,7,4,2,0.7246272806239896
1000,7,5,2,0.7233645153094171
1000,7,6,2,0.639016641498027
1000,7,7,2,0.5187321476890757
1000,7,8,2,0.5294125819864904
1000,7,9,2,0.5244756691173493
1000,7,10,2,0.42244701989970995
1000,7,2,2,0.5509852463713466
1000,7,3,2,0.5935881270738013
1000,7,4,2,0.6459600132999742
1000,7,5,2,0.6468131824629193
1000,7,6,2,0.6087317433249694
1000,7,7,2,0.564760600252527
1000,7,8,2,0.5123135211675055
1000,7,9,2,0.4720746828587283
1000,7,10,2,0.4321140497151832
1000,7,2,2,0.566140423352872
1000,7,3,2,0.7086358647976786
1000,7,4,2,0.7747718491003316
1000,7,5,2,0.708346477404345
1000,7,6,2,0.5312921576324676
1000,7,7,2,0.5285374903413512
1000,7,8,2,0.4865232842759048
1000,7,9,2,0.44837392972274803
1000,7,10,2,0.404714338658074
1000,7,2,2,0.5016646870506013
1000,7,3,2,0.5860707084605846
1000,7,4,2,0.6079122195764799
1000,7,5,2,0.6336165910238338
1000,7,6,2,0.6441637011700748
1000,7,7,2,0.6436660341733245
1000,7,8,2,0.5942524622077747
1000,7,9,2,0.5727006401973294
1000,7,10,2,0.482974231836062
1000,7,2,2,0.5482719378159921
1000,7,3,2,0.6742089508930393
1000,7,4,2,0.6087238644283732
1000,7,5,2,0.6144863959409672
1000,7,6,2,0.5789832017246429
1000,7,7,2,0.4794644737994743
1000,7,8,2,0.4387596895107989
1000,7,9,2,0.4466608997151143
1000,7,10,2,0.42547400356576814
1000,7,2,2,0.5422430046666125
1000,7,3,2,0.5687404453075369
1000,7,4,2,0.662406360179329
1000,7,5,2,0.6921508087590524
1000,7,6,2,0.6252865251910777
1000,7,7,2,0.5740476452768252
1000,7,8,2,0.5392351713872526
1000,7,9,2,0.5249073732590552
1000,7,10,2,0.46270036693558325
1000,7,2,2,0.5398371659755987
1000,7,3,2,0.6799926348006541
1000,7,4,2,0.6935036272113063
1000,7,5,2,0.6350156214406705
1000,7,6,2,0.6913125826395444
1000,7,7,2,0.5762274120411836
1000,7,8,2,0.5283910915772769
1000,7,9,2,0.5295956507418287
1000,7,10,2,0.45470171565884293
1000,7,2,2,0.4520094304297907
1000,7,3,2,0.5406329325008595
1000,7,4,2,0.5302479611423976
1000,7,5,2,0.5500349967607919
1000,7,6,2,0.552762179311553
1000,7,7,2,0.5276963296752094
1000,7,8,2,0.5021530337672193
1000,7,9,2,0.45689301901205553
1000,7,10,2,0.4568870639750083
1000,7,2,2,0.5400693274605813
1000,7,3,2,0.5701485055095484
1000,7,4,2,0.5927479430702687
1000,7,5,2,0.6042911455120555
1000,7,6,2,0.5876924844235197
1000,7,7,2,0.5107660633879961
1000,7,8,2,0.4765126224806528
1000,7,9,2,0.43890427810268634
1000,7,10,2,0.3943284723792227
1000,7,2,2,0.5761625689945731
1000,7,3,2,0.6942998397919272
1000,7,4,2,0.707710514852036
1000,7,5,2,0.716357132905673
1000,7,6,2,0.5372771229513468
1000,7,7,2,0.5290488737615928
1000,7,8,2,0.5286274423599109
1000,7,9,2,0.4850660056015936
1000,7,10,2,0.4537172475883763
1000,7,2,2,0.498209421626901
1000,7,3,2,0.5224769956248626
1000,7,4,2,0.6221554663794788
1000,7,5,2,0.6967098739752281
1000,7,6,2,0.6991611447677114
1000,7,7,2,0.606517449829739
1000,7,8,2,0.5485875099720294
1000,7,9,2,0.5091947693992963
1000,7,10,2,0.502676935574784
1000,7,2,2,0.7095597935369019
1000,7,3,2,0.7190991037942933
1000,7,4,2,0.6793661832885897
1000,7,5,2,0.5731574913309923
1000,7,6,2,0.5667980561248261
1000,7,7,2,0.5030930430841658
1000,7,8,2,0.4731344254444477
1000,7,9,2,0.4372117112626853
1000,7,10,2,0.4085944653486876
1000,7,2,2,0.4825241978039364
1000,7,3,2,0.6549486794492881
1000,7,4,2,0.6280166074517617
1000,7,5,2,0.6637219030976885
1000,7,6,2,0.59905918564802
1000,7,7,2,0.5828215454658802
1000,7,8,2,0.5604073721714944
1000,7,9,2,0.4992795133985862
1000,7,10,2,0.4994790683249248
1000,7,2,2,0.5406444678517544
1000,7,3,2,0.5966933035730021
1000,7,4,2,0.5713488155436405
1000,7,5,2,0.6187505371427557
1000,7,6,2,0.613269844422514
1000,7,7,2,0.641663926644391
1000,7,8,2,0.5918917400416637
1000,7,9,2,0.5400191981758762
1000,7,10,2,0.4851460122071663
1000,7,2,2,0.503043123598556
1000,7,3,2,0.6128291731597322
1000,7,4,2,0.6684782669048648
1000,7,5,2,0.6879462539210747
1000,7,6,2,0.7296706460739166
1000,7,7,2,0.6993027123844126
1000,7,8,2,0.6717822325460467
1000,7,9,2,0.5808461664037354
1000,7,10,2,0.5468336469921978
1000,7,2,2,0.6098777780097134
1000,7,3,2,0.6918295135509316
1000,7,4,2,0.7086577278867163
1000,7,5,2,0.6988259151780322
1000,7,6,2,0.6365629594391383
1000,7,7,2,0.5562479093642694
1000,7,8,2,0.534893643860902
1000,7,9,2,0.4865740457754294
1000,7,10,2,0.4271006934065467
1000,7,2,2,0.4782146554388983
1000,7,3,2,0.5865715050238328
1000,7,4,2,0.6640321878632122
1000,7,5,2,0.7048473744842814
1000,7,6,2,0.701400784635188
1000,7,7,2,0.6823607591391447
1000,7,8,2,0.6321264972195452
1000,7,9,2,0.5707904800327162
1000,7,10,2,0.5000917170791985
1000,7,2,2,0.6340760533803425
1000,7,3,2,0.6845373868637996
1000,7,4,2,0.5630095912811678
1000,7,5,2,0.4869695696995152
1000,7,6,2,0.44002874735897146
1000,7,7,2,0.42010574297079306
1000,7,8,2,0.4174117626729919
1000,7,9,2,0.3737379825156662
1000,7,10,2,0.37407977716969343
1000,7,2,2,0.645381313899635
1000,7,3,2,0.629944557410647
1000,7,4,2,0.6101860357326405
1000,7,5,2,0.6025280534967312
1000,7,6,2,0.6207496410844137
1000,7,7,2,0.557370184393448
1000,7,8,2,0.5410011381408237
1000,7,9,2,0.4948931369909718
1000,7,10,2,0.4728801547395607
1000,7,2,2,0.4612615123068657
1000,7,3,2,0.6088080029557641
1000,7,4,2,0.5774856177945217
1000,7,5,2,0.5563698681546475
1000,7,6,2,0.6170919119962053
1000,7,7,2,0.6526909764613695
1000,7,8,2,0.6043189325469761
1000,7,9,2,0.5474085904681717
1000,7,10,2,0.46848267474985905
1000,7,2,2,0.5284074337592184
1000,7,3,2,0.5271478689516789
1000,7,4,2,0.539731884226671
1000,7,5,2,0.5640795764111447
1000,7,6,2,0.5759409410235475
1000,7,7,2,0.5957309921340873
1000,7,8,2,0.5406817817503038
1000,7,9,2,0.49753281005149586
1000,7,10,2,0.4387368618436111
1000,7,2,2,0.580887913666857
1000,7,3,2,0.6006436798836213
1000,7,4,2,0.6660751317320166
1000,7,5,2,0.6601925194855999
1000,7,6,2,0.5902557314166151
1000,7,7,2,0.5717407609951847
1000,7,8,2,0.5126332024373734
1000,7,9,2,0.46726148402396883
1000,7,10,2,0.45031641807488915
1000,7,2,2,0.5815054769582501
1000,7,3,2,0.6646228126582683
1000,7,4,2,0.736156343982653
1000,7,5,2,0.6778680866020218
1000,7,6,2,0.6214678961461065
1000,7,7,2,0.5742550984599173
1000,7,8,2,0.5266855944841717
1000,7,9,2,0.49593355287536883
1000,7,10,2,0.4443358199875247
1000,7,2,2,0.5186144803616326
1000,7,3,2,0.5326246251414702
1000,7,4,2,0.6338542325759733
1000,7,5,2,0.6882984552205176
1000,7,6,2,0.6980717873607872
1000,7,7,2,0.6332041558400819
1000,7,8,2,0.5754518314782029
1000,7,9,2,0.5518096345099331
1000,7,10,2,0.4547185946217365
1000,7,2,2,0.5371793443427598
1000,7,3,2,0.6767683651387126
1000,7,4,2,0.7254504069920147
1000,7,5,2,0.6522545076250655
1000,7,6,2,0.6225311416403567
1000,7,7,2,0.543480318200249
1000,7,8,2,0.5306637035494921
1000,7,9,2,0.48577862888979007
1000,7,10,2,0.42223165607338087
1000,7,2,2,0.5520701234697667
1000,7,3,2,0.6562061841805638
1000,7,4,2,0.6300522756744893
1000,7,5,2,0.6454999251959639
1000,7,6,2,0.6544012112697931
1000,7,7,2,0.6272842107401709
1000,7,8,2,0.5783084623845232
1000,7,9,2,0.5261351013394499
1000,7,10,2,0.5150983397818216
1000,7,2,2,0.569667338211828
1000,7,3,2,0.6144842458409795
1000,7,4,2,0.6928484238756841
1000,7,5,2,0.6691159830238025
1000,7,6,2,0.6862804019788799
1000,7,7,2,0.6027929381691932
1000,7,8,2,0.5999789805869277
1000,7,9,2,0.5435176171276929
1000,7,10,2,0.46627243737109575
1000,7,2,2,0.6350216324164915
1000,7,3,2,0.5175816769665118
1000,7,4,2,0.5869028914331493
1000,7,5,2,0.6508855091185752
1000,7,6,2,0.6493267345603754
1000,7,7,2,0.6191426099220498
1000,7,8,2,0.5732402250367689
1000,7,9,2,0.5424138022065238
1000,7,10,2,0.5150246554018126
1000,7,2,2,0.5358342963014645
1000,7,3,2,0.6514849918593619
1000,7,4,2,0.6928473414630391
1000,7,5,2,0.7037743823420026
1000,7,6,2,0.6059117886233496
1000,7,7,2,0.6544138263463678
1000,7,8,2,0.591446968902294
1000,7,9,2,0.5250716102508945
1000,7,10,2,0.49071869863343964
1000,7,2,2,0.49755087484625743
1000,7,3,2,0.6266789198782337
1000,7,4,2,0.6529208258252812
1000,7,5,2,0.5766010821049552
1000,7,6,2,0.4787708311700305
1000,7,7,2,0.4413222609975286
1000,7,8,2,0.4316285282314551
1000,7,9,2,0.3789179883716255
1000,7,10,2,0.3807770923464729
1000,7,2,2,0.6287827034896052
1000,7,3,2,0.6975993471516829
1000,7,4,2,0.714108567130299
1000,7,5,2,0.6350099363374293
1000,7,6,2,0.5740915216966177
1000,7,7,2,0.5499287659816673
1000,7,8,2,0.5520787611154758
1000,7,9,2,0.48145163320056256
1000,7,10,2,0.4194408684036687
1000,7,2,2,0.5243361539179782
1000,7,3,2,0.5390250234747169
1000,7,4,2,0.5083351661295517
1000,7,5,2,0.5453387710114572
1000,7,6,2,0.5511856843495937
1000,7,7,2,0.6070752199455489
1000,7,8,2,0.5635225832283082
1000,7,9,2,0.5159361396770149
1000,7,10,2,0.4932452576762284
1000,7,2,2,0.6434809997951978
1000,7,3,2,0.7204544098668866
1000,7,4,2,0.7058576871552238
1000,7,5,2,0.6082553481225962
1000,7,6,2,0.5303400780882095
1000,7,7,2,0.46580000583240816
1000,7,8,2,0.4416800793125743
1000,7,9,2,0.43946282097971423
1000,7,10,2,0.3749943523662068
1000,7,2,2,0.4625068416309771
1000,7,3,2,0.5163539192851722
1000,7,4,2,0.5245632620169434
1000,7,5,2,0.5730900083081991
1000,7,6,2,0.6700631192058883
1000,7,7,2,0.6026218883713316
1000,7,8,2,0.5892027163718542
1000,7,9,2,0.5239684070209873
1000,7,10,2,0.4791824297156601
1000,7,2,2,0.4890309029121398
1000,7,3,2,0.6807955771299685
1000,7,4,2,0.6256200818886894
1000,7,5,2,0.6861634729273637
1000,7,6,2,0.6590401751955571
1000,7,7,2,0.568642509612984
1000,7,8,2,0.5678988177498904
1000,7,9,2,0.5185354392589063
1000,7,10,2,0.48008528707061315
1000,7,2,2,0.5335680896751753
1000,7,3,2,0.5766487927064569
1000,7,4,2,0.6528917694649652
1000,7,5,2,0.678515948940575
1000,7,6,2,0.6292835991585237
1000,7,7,2,0.6018692972203273
1000,7,8,2,0.5739911290584204
1000,7,9,2,0.5185478573156125
1000,7,10,2,0.47332048257731507
1000,7,2,2,0.4487940175348175
1000,7,3,2,0.5068916851405005
1000,7,4,2,0.5799987358880824
1000,7,5,2,0.6625710911205699
1000,7,6,2,0.7278201185861974
1000,7,7,2,0.6888292779915656
1000,7,8,2,0.6464847724386613
1000,7,9,2,0.5969065127359171
1000,7,10,2,0.5725878114651605
1000,7,2,2,0.6177569734297644
1000,7,3,2,0.5888011535010146
1000,7,4,2,0.5229990481135375
1000,7,5,2,0.5569902075180809
1000,7,6,2,0.5990466909922673
1000,7,7,2,0.6171242497617556
1000,7,8,2,0.579695693267699
1000,7,9,2,0.5417000845070823
1000,7,10,2,0.49736704685482014
1000,7,2,2,0.6171215622055936
1000,7,3,2,0.5825609043983955
1000,7,4,2,0.6323339806403359
1000,7,5,2,0.6092828899330932
1000,7,6,2,0.6082079999606415
1000,7,7,2,0.5108458101002874
1000,7,8,2,0.4762284885865919
1000,7,9,2,0.46026773297417184
1000,7,10,2,0.39999533238921153
1000,7,2,2,0.5469343495483339
1000,7,3,2,0.5899314041599016
1000,7,4,2,0.5894744362944113
1000,7,5,2,0.6250542389715004
1000,7,6,2,0.6028882589647577
1000,7,7,2,0.5069774915789792
1000,7,8,2,0.4802111443699714
1000,7,9,2,0.48354811603972314
1000,7,10,2,0.4400142342823509
1000,7,2,2,0.46534017927566546
1000,7,3,2,0.6419880564534931
1000,7,4,2,0.713791280459048
1000,7,5,2,0.7402130748214522
1000,7,6,2,0.7512550175057259
1000,7,7,2,0.6294925691066653
1000,7,8,2,0.6290401993605134
1000,7,9,2,0.5752488124300226
1000,7,10,2,0.5107372263875195
1000,7,2,2,0.5876230802467355
1000,7,3,2,0.6078853600257027
1000,7,4,2,0.5797803548218221
1000,7,5,2,0.5769612952895131
1000,7,6,2,0.6049748155313629
1000,7,7,2,0.5407938304759989
1000,7,8,2,0.49620564022449504
1000,7,9,2,0.470405078538652
1000,7,10,2,0.4105229515495148
1000,7,2,2,0.5540373947181053
1000,7,3,2,0.589036087197999
1000,7,4,2,0.6097736082808904
1000,7,5,2,0.6560159258804484
1000,7,6,2,0.6124903268481093
1000,7,7,2,0.5350893163889111
1000,7,8,2,0.4997861191590429
1000,7,9,2,0.44179007641602264
1000,7,10,2,0.41794234636488203
1000,7,2,2,0.7457249133535312
1000,7,3,2,0.68242084939725
1000,7,4,2,0.6504650591722282
1000,7,5,2,0.6157775438384548
1000,7,6,2,0.5236620546953711
1000,7,7,2,0.43401477620455636
1000,7,8,2,0.43792627755762564
1000,7,9,2,0.40215982761333496
1000,7,10,2,0.3952493714673917
1000,7,2,2,0.5851084215965314
1000,7,3,2,0.5532567633104191
1000,7,4,2,0.6508457622309526
1000,7,5,2,0.6294619760213318
1000,7,6,2,0.6419992542695951
1000,7,7,2,0.6176282321506794
1000,7,8,2,0.5588698024873078
1000,7,9,2,0.5300586359655454
1000,7,10,2,0.4891700106935569
1000,7,2,2,0.6209325482003851
1000,7,3,2,0.6033845819015742
1000,7,4,2,0.5743090371691837
1000,7,5,2,0.5830697002964027
1000,7,6,2,0.6215242460169011
1000,7,7,2,0.6090864818490807
1000,7,8,2,0.5478360676664321
1000,7,9,2,0.5125974420745903
1000,7,10,2,0.45429394417624713
1000,7,2,2,0.6345144264379535
1000,7,3,2,0.6856112852518162
1000,7,4,2,0.6837860197417108
1000,7,5,2,0.712699418857288
1000,7,6,2,0.6445324933296864
1000,7,7,2,0.5830810224343395
1000,7,8,2,0.5582166905306128
1000,7,9,2,0.5318188401125273
1000,7,10,2,0.4499319045553014
1000,7,2,2,0.415482991992975
1000,7,3,2,0.5150852239203506
1000,7,4,2,0.6078043648219348
1000,7,5,2,0.6976335588597796
1000,7,6,2,0.687507069779196
1000,7,7,2,0.6531247931176378
1000,7,8,2,0.6271530148330977
1000,7,9,2,0.578025396828192
1000,7,10,2,0.5185891139421374
1000,7,2,2,0.4826265039534105
1000,7,3,2,0.5917894026707086
1000,7,4,2,0.6904496238790223
1000,7,5,2,0.7487044606634535
1000,7,6,2,0.7355790201156504
1000,7,7,2,0.6396538295311582
1000,7,8,2,0.6312182719666967
1000,7,9,2,0.5725957709865506
1000,7,10,2,0.517434215870956
1000,7,2,2,0.49555388267096023
1000,7,3,2,0.5827289465281738
