n,n_clusters,k,dim,avg_score
1000,4,2,3,0.6280980395036448
1000,4,3,3,0.647237014656178
1000,4,4,3,0.6397227607850825
1000,4,5,3,0.5210646282876129
1000,4,6,3,0.4313814588350837
1000,4,7,3,0.3369595305620677
1000,4,8,3,0.2325740196807651
1000,4,9,3,0.2341131952403443
1000,4,10,3,0.23510130048178837
1000,4,2,3,0.5815899176543419
1000,4,3,3,0.6860901828857005
1000,4,4,3,0.674603570693681
1000,4,5,3,0.5809653338159962
1000,4,6,3,0.4928333039723739
1000,4,7,3,0.3657803530702898
1000,4,8,3,0.22103037741911596
1000,4,9,3,0.22494862900392115
1000,4,10,3,0.22583034845285374
1000,4,2,3,0.5486810499271761
1000,4,3,3,0.7030525982942445
1000,4,4,3,0.774353301243917
1000,4,5,3,0.6418979872180374
1000,4,6,3,0.5216179552533874
1000,4,7,3,0.3761614270726292
1000,4,8,3,0.2290888210815633
1000,4,9,3,0.2272303771167116
1000,4,10,3,0.23100913128560563
1000,4,2,3,0.5105797706393957
1000,4,3,3,0.6869637564306761
1000,4,4,3,0.8081170943761704
1000,4,5,3,0.6556525021932272
1000,4,6,3,0.5104381755921905
1000,4,7,3,0.36719058743931926
1000,4,8,3,0.22603087485417317
1000,4,9,3,0.22340322635098203
1000,4,10,3,0.23014582548110712
1000,4,2,3,0.721310999638867
1000,4,3,3,0.5680513443494831
1000,4,4,3,0.48789183577877154
1000,4,5,3,0.45167484445331885
1000,4,6,3,0.32398058686487863
1000,4,7,3,0.29990917563138303
1000,4,8,3,0.24467859269864398
1000,4,9,3,0.2331004247072746
1000,4,10,3,0.24197804878048282
1000,4,2,3,0.6716670659107852
1000,4,3,3,0.7441512345125181
1000,4,4,3,0.646877368144583
1000,4,5,3,0.50016355332998
1000,4,6,3,0.36429162952185445
1000,4,7,3,0.2748684149871821
1000,4,8,3,0.2468101487442068
1000,4,9,3,0.2323982802899912
1000,4,10,3,0.2361415525478469
1000,4,2,3,0.6510952576362407
1000,4,3,3,0.7442755939876965
1000,4,4,3,0.8033929791539903
1000,4,5,3,0.6589239711012835
1000,4,6,3,0.5319871435253121
1000,4,7,3,0.3657138427340941
1000,4,8,3,0.2450364362406779
1000,4,9,3,0.24966268237793546
1000,4,10,3,0.24539791038339326
1000,4,2,3,0.6504718742954324
1000,4,3,3,0.7427444043478953
1000,4,4,3,0.7415873522277963
1000,4,5,3,0.629008671408638
1000,4,6,3,0.4904628975529287
1000,4,7,3,0.3919712189744824
1000,4,8,3,0.2311015367374046
1000,4,9,3,0.23725172820284066
1000,4,10,3,0.2293910981506319
1000,4,2,3,0.6284525392563172
1000,4,3,3,0.6399485659626317
1000,4,4,3,0.6838529368401385
1000,4,5,3,0.5743293866024076
1000,4,6,3,0.4684719584076509
1000,4,7,3,0.329304435915433
1000,4,8,3,0.3504819307018462
1000,4,9,3,0.2187935621633987
1000,4,10,3,0.22358236856001557
1000,4,2,3,0.5460343302874708
1000,4,3,3,0.6983762069104896
1000,4,4,3,0.7754113576153263
1000,4,5,3,0.6470639334764822
1000,4,6,3,0.5263049277545152
1000,4,7,3,0.3809049766846946
1000,4,8,3,0.22445971137247397
1000,4,9,3,0.23502185367956926
1000,4,10,3,0.2307087534068128
1000,4,2,3,0.5791648164922062
1000,4,3,3,0.6991324211315588
1000,4,4,3,0.7694062928703082
1000,4,5,3,0.6361582464951046
1000,4,6,3,0.5063255444069018
1000,4,7,3,0.38385307960056697
1000,4,8,3,0.23223560148155467
1000,4,9,3,0.24002564565649193
1000,4,10,3,0.23615128966404061
1000,4,2,3,0.5796520919752842
1000,4,3,3,0.70301944174392
1000,4,4,3,0.8329458429195232
1000,4,5,3,0.6809770430639571
1000,4,6,3,0.5362198104639293
1000,4,7,3,0.3825212689067514
1000,4,8,3,0.23676029866738282
1000,4,9,3,0.2381165001281195
1000,4,10,3,0.246931186335562
1000,4,2,3,0.5939131586072303
1000,4,3,3,0.7564126505543549
1000,4,4,3,0.8203997131454019
1000,4,5,3,0.6593106271517669
1000,4,6,3,0.5261206307836107
1000,4,7,3,0.3902316729593598
1000,4,8,3,0.2288070729274418
1000,4,9,3,0.2324577898710025
1000,4,10,3,0.23051978647655705
1000,4,2,3,0.5274315452031262
1000,4,3,3,0.6500103385044957
1000,4,4,3,0.6211614116395754
1000,4,5,3,0.5247804654474938
1000,4,6,3,0.4050237373709747
1000,4,7,3,0.2807726152955158
1000,4,8,3,0.237762805514069
1000,4,9,3,0.2364989591614683
1000,4,10,3,0.240268991117951
1000,4,2,3,0.5245250654204073
1000,4,3,3,0.6883915992386196
1000,4,4,3,0.7810639987861839
1000,4,5,3,0.6436222263784239
1000,4,6,3,0.5191707918577517
1000,4,7,3,0.3803921989146522
1000,4,8,3,0.22756743027373288
1000,4,9,3,0.2300443891301915
1000,4,10,3,0.23169353932909467
1000,4,2,3,0.6258313863043827
1000,4,3,3,0.7541416395654511
1000,4,4,3,0.6173815445170637
1000,4,5,3,0.48129041235708336
1000,4,6,3,0.33768732526930906
1000,4,7,3,0.27533404783751164
1000,4,8,3,0.22607894487924046
1000,4,9,3,0.22367375035092443
1000,4,10,3,0.23193089639658443
1000,4,2,3,0.6066329858587448
1000,4,3,3,0.7613314518072581
1000,4,4,3,0.8148134140243433
1000,4,5,3,0.6583218041334019
1000,4,6,3,0.497855886141999
1000,4,7,3,0.38990286645233685
1000,4,8,3,0.22928376188138389
1000,4,9,3,0.22730140698269655
1000,4,10,3,0.23492327264361473
1000,4,2,3,0.6592107521095095
1000,4,3,3,0.6868219132755324
1000,4,4,3,0.7237081036350929
1000,4,5,3,0.6013501256942458
1000,4,6,3,0.4897990069166925
1000,4,7,3,0.33561498259528627
1000,4,8,3,0.23446993219488704
1000,4,9,3,0.24325072591887506
1000,4,10,3,0.24235534147422108
1000,4,2,3,0.6491425503201408
1000,4,3,3,0.694785816054169
1000,4,4,3,0.8164334339582819
1000,4,5,3,0.6798095963862629
1000,4,6,3,0.5430150609623774
1000,4,7,3,0.40452796736130076
1000,4,8,3,0.2400009802842869
1000,4,9,3,0.23733635785754748
1000,4,10,3,0.24291512016275715
1000,4,2,3,0.5619012720906664
1000,4,3,3,0.662480682117489
1000,4,4,3,0.7483318404705241
1000,4,5,3,0.6160910420974248
1000,4,6,3,0.4904678211381174
1000,4,7,3,0.34420787624328625
1000,4,8,3,0.2149380035767904
1000,4,9,3,0.21519868555873006
1000,4,10,3,0.22392614682252754
1000,4,2,3,0.5185316829721908
1000,4,3,3,0.5979787998397627
1000,4,4,3,0.6998773877375191
1000,4,5,3,0.5857060461318381
1000,4,6,3,0.452072755484359
1000,4,7,3,0.33470362746504934
1000,4,8,3,0.22655906553958358
1000,4,9,3,0.22567993540539905
1000,4,10,3,0.2267379944045013
1000,4,2,3,0.7628431240759527
1000,4,3,3,0.6600413324082157
1000,4,4,3,0.710744319827798
1000,4,5,3,0.6127307714926655
1000,4,6,3,0.4958782332084538
1000,4,7,3,0.3311693230742257
1000,4,8,3,0.23025776236424225
1000,4,9,3,0.2272376127499158
1000,4,10,3,0.23498063931559157
1000,4,2,3,0.6636729821267784
1000,4,3,3,0.6497111367189081
1000,4,4,3,0.6658240089971232
1000,4,5,3,0.5221050195381877
1000,4,6,3,0.43172265362230083
1000,4,7,3,0.3304654402607206
1000,4,8,3,0.24374832144414155
1000,4,9,3,0.23808691926903602
1000,4,10,3,0.24679009331386667
1000,4,2,3,0.6725672550078381
1000,4,3,3,0.7244061305855336
1000,4,4,3,0.7192433573558457
1000,4,5,3,0.5976510930144386
1000,4,6,3,0.44362927475732095
1000,4,7,3,0.342184017354243
1000,4,8,3,0.24770460911417297
1000,4,9,3,0.24372616737331348
1000,4,10,3,0.2492233849289226
1000,4,2,3,0.6692559616794431
1000,4,3,3,0.7472718764755831
1000,4,4,3,0.7300662815545751
1000,4,5,3,0.6250185706535496
1000,4,6,3,0.47138808233509677
1000,4,7,3,0.37083111324735524
1000,4,8,3,0.22583991744201676
1000,4,9,3,0.23300554908366958
1000,4,10,3,0.23402844435231135
1000,4,2,3,0.6228876163635875
1000,4,3,3,0.7317510088284438
1000,4,4,3,0.7986345758329754
1000,4,5,3,0.6498595934410513
1000,4,6,3,0.510076290357043
1000,4,7,3,0.362636102182049
1000,4,8,3,0.23209595530554855
1000,4,9,3,0.2326140141844778
1000,4,10,3,0.23302418784299056
1000,4,2,3,0.5288726603435302
1000,4,3,3,0.6302062611440421
1000,4,4,3,0.7699080020567716
1000,4,5,3,0.6361606971804453
1000,4,6,3,0.5025226650886995
1000,4,7,3,0.36166812494394174
1000,4,8,3,0.22526773180679385
1000,4,9,3,0.22723196525581577
1000,4,10,3,0.23118829099387822
1000,4,2,3,0.6402155290358656
1000,4,3,3,0.6775373702422771
1000,4,4,3,0.7127936082877762
1000,4,5,3,0.5945358708387524
1000,4,6,3,0.49050247514342754
1000,4,7,3,0.36162578628930997
1000,4,8,3,0.2323161559413135
1000,4,9,3,0.23353354845131416
1000,4,10,3,0.23450754576351016
1000,4,2,3,0.5364106725212616
1000,4,3,3,0.7442949100566539
1000,4,4,3,0.8040723214919162
1000,4,5,3,0.6540829291785858
1000,4,6,3,0.5209047773879519
1000,4,7,3,0.3696270274583146
1000,4,8,3,0.24010650697450392
1000,4,9,3,0.2304534812682415
1000,4,10,3,0.23715215954737273
1000,4,2,3,0.7861135374570314
1000,4,3,3,0.7207587152336473
1000,4,4,3,0.6569407642290964
1000,4,5,3,0.5482254552649157
1000,4,6,3,0.43103955612632794
1000,4,7,3,0.343080443185021
1000,4,8,3,0.3283919486638557
1000,4,9,3,0.23618904807635438
1000,4,10,3,0.2408973351967212
1000,4,2,3,0.48323814059482684
1000,4,3,3,0.6021550690234548
1000,4,4,3,0.7856916456835168
1000,4,5,3,0.6442357529469532
1000,4,6,3,0.5044025094795905
1000,4,7,3,0.3680826610895827
1000,4,8,3,0.23149341382971486
1000,4,9,3,0.22930475240099585
1000,4,10,3,0.23026453867257926
1000,4,2,4,0.548117158716858
1000,4,3,4,0.6708859154398961
1000,4,4,4,0.7959811806858428
1000,4,5,4,0.6485446505809684
1000,4,6,4,0.48574262192473544
1000,4,7,4,0.34589704168747337
1000,4,8,4,0.18589212566265992
1000,4,9,4,0.17821560414539514
1000,4,10,4,0.17946854723444516
1000,4,2,4,0.5255239665675222
1000,4,3,4,0.6416205691716003
1000,4,4,4,0.7417368298618414
1000,4,5,4,0.6046345282224536
1000,4,6,4,0.45451600239855133
1000,4,7,4,0.3068422645727506
1000,4,8,4,0.17846948735027002
1000,4,9,4,0.17466220602318458
1000,4,10,4,0.17328361507921608
1000,4,2,4,0.5400098991152622
1000,4,3,4,0.7162207182538197
1000,4,4,4,0.7629738385072611
1000,4,5,4,0.6067443197945158
1000,4,6,4,0.4667692403041995
1000,4,7,4,0.3137952771358404
1000,4,8,4,0.18287137759655603
1000,4,9,4,0.1826165861251759
1000,4,10,4,0.18112205794895336
1000,4,2,4,0.6277593608956816
1000,4,3,4,0.8140930796098289
1000,4,4,4,0.7531147970130835
1000,4,5,4,0.5875084822497876
1000,4,6,4,0.4685791339321518
1000,4,7,4,0.301236918279478
1000,4,8,4,0.1834886673455138
1000,4,9,4,0.18742208997395438
1000,4,10,4,0.18828348438363987
1000,4,2,4,0.533935245153717
1000,4,3,4,0.6225588322329477
1000,4,4,4,0.783656786967043
1000,4,5,4,0.6359421290585697
1000,4,6,4,0.4859920016770815
1000,4,7,4,0.333079651015764
1000,4,8,4,0.1861172643226814
1000,4,9,4,0.18194809918461735
1000,4,10,4,0.17987053368953082
1000,4,2,4,0.6862047846617364
1000,4,3,4,0.7615503896253208
1000,4,4,4,0.7354118596274211
1000,4,5,4,0.5772443947680668
1000,4,6,4,0.45202448107880355
1000,4,7,4,0.3363266062648538
1000,4,8,4,0.18036827521351154
1000,4,9,4,0.18132834600193753
1000,4,10,4,0.17331087127972497
1000,4,2,4,0.5443177516278883
1000,4,3,4,0.6992656220363246
1000,4,4,4,0.8157377723161703
1000,4,5,4,0.6621045551181319
1000,4,6,4,0.5157851933055184
1000,4,7,4,0.3455908997726348
1000,4,8,4,0.1827043064384777
1000,4,9,4,0.1857597166881621
1000,4,10,4,0.18372120110256732
1000,4,2,4,0.6070136492854497
1000,4,3,4,0.67364758297524
1000,4,4,4,0.7671771488324324
1000,4,5,4,0.6286827857808743
1000,4,6,4,0.49482002704717765
1000,4,7,4,0.3496655474985497
1000,4,8,4,0.1787587952155398
1000,4,9,4,0.17496355273961484
1000,4,10,4,0.1735219551189262
1000,4,2,4,0.5932620702464354
1000,4,3,4,0.7246651443611651
1000,4,4,4,0.7184828854587335
1000,4,5,4,0.5554539142180274
1000,4,6,4,0.4032576837173973
1000,4,7,4,0.3213355390248748
1000,4,8,4,0.17773855865541566
1000,4,9,4,0.17773584364368442
1000,4,10,4,0.1793663189643217
1000,4,2,4,0.44238374852693446
1000,4,3,4,0.5998858380441503
1000,4,4,4,0.6885372800350174
1000,4,5,4,0.5668758880690677
1000,4,6,4,0.44361607993721475
1000,4,7,4,0.2994222653632247
1000,4,8,4,0.17714700389037336
1000,4,9,4,0.17627678293224272
1000,4,10,4,0.18390011056798067
1000,4,2,4,0.525775381953226
1000,4,3,4,0.6647026292745022
1000,4,4,4,0.8204179995017888
1000,4,5,4,0.6562063462485849
1000,4,6,4,0.4993369699950163
1000,4,7,4,0.33745737209717114
1000,4,8,4,0.3390373721108283
1000,4,9,4,0.18114631199837813
1000,4,10,4,0.175878663720239
1000,4,2,4,0.5477238855155363
1000,4,3,4,0.6896718797337258
1000,4,4,4,0.7514100233278923
1000,4,5,4,0.5902899185000821
1000,4,6,4,0.45344942075797917
1000,4,7,4,0.3224198393782249
1000,4,8,4,0.17901654511170892
1000,4,9,4,0.17782358264825937
1000,4,10,4,0.18112718791909413
1000,4,2,4,0.6168934439716971
1000,4,3,4,0.6752488492558462
1000,4,4,4,0.7852485014977456
1000,4,5,4,0.6395566065319939
1000,4,6,4,0.4942043119257303
1000,4,7,4,0.3266771424649941
1000,4,8,4,0.18107585005343788
1000,4,9,4,0.1830642876359998
1000,4,10,4,0.18031182212033398
1000,4,2,4,0.5362502382270731
1000,4,3,4,0.6729617191045572
1000,4,4,4,0.7594459095309556
1000,4,5,4,0.6231064169281376
1000,4,6,4,0.4724181040924649
1000,4,7,4,0.3183975009633793
1000,4,8,4,0.18207519561516222
1000,4,9,4,0.18075846310777907
1000,4,10,4,0.18035404426316448
1000,4,2,4,0.6823218315764422
1000,4,3,4,0.7845369459291238
1000,4,4,4,0.6479186913528125
1000,4,5,4,0.4932339774412725
1000,4,6,4,0.39619140979841716
1000,4,7,4,0.3330800496971652
1000,4,8,4,0.18541560690258665
1000,4,9,4,0.18304946709669004
1000,4,10,4,0.1784491546284125
1000,4,2,4,0.5451766549462108
1000,4,3,4,0.6567965628303277
1000,4,4,4,0.8113858007645204
1000,4,5,4,0.6558617411237194
1000,4,6,4,0.5019486546639931
1000,4,7,4,0.33935828468196005
1000,4,8,4,0.17842196194157844
1000,4,9,4,0.18358783177576438
1000,4,10,4,0.1847139160045037
1000,4,2,4,0.5568740707462168
1000,4,3,4,0.645649728821473
1000,4,4,4,0.8070334122287635
1000,4,5,4,0.6499316433449944
1000,4,6,4,0.49552456475157736
1000,4,7,4,0.33816895060546887
1000,4,8,4,0.1745829940586611
1000,4,9,4,0.1809605174513823
1000,4,10,4,0.17361740729027156
1000,4,2,4,0.492102019155111
1000,4,3,4,0.63644078294733
1000,4,4,4,0.8178734583396667
1000,4,5,4,0.661718241685237
1000,4,6,4,0.5051838836732886
1000,4,7,4,0.347203593581633
1000,4,8,4,0.34610431609923104
1000,4,9,4,0.17939549449937153
1000,4,10,4,0.17963235022575003
1000,4,2,4,0.5859355191243601
1000,4,3,4,0.6613765772949514
1000,4,4,4,0.7937920233716649
1000,4,5,4,0.6429269604163413
1000,4,6,4,0.48563665825331687
1000,4,7,4,0.33622595576226116
1000,4,8,4,0.18453444228808064
1000,4,9,4,0.18022282211741786
1000,4,10,4,0.1861611738996467
1000,4,2,4,0.6840922029247035
1000,4,3,4,0.6343359217146366
1000,4,4,4,0.6879378502958093
1000,4,5,4,0.5766644109922924
1000,4,6,4,0.41279105855017373
1000,4,7,4,0.3528562905931465
1000,4,8,4,0.18759470493521288
1000,4,9,4,0.18488883044502732
1000,4,10,4,0.1849169153430182
1000,4,2,4,0.5203783897368732
1000,4,3,4,0.6065467914130356
1000,4,4,4,0.7108362615202453
1000,4,5,4,0.5727951515809936
1000,4,6,4,0.44066460082781966
1000,4,7,4,0.3017594117479002
1000,4,8,4,0.1682160971488749
1000,4,9,4,0.1743311642043155
1000,4,10,4,0.17361303672582673
1000,4,2,4,0.6438825881112359
1000,4,3,4,0.7225835269475623
1000,4,4,4,0.7725558494865384
1000,4,5,4,0.6222440319687649
1000,4,6,4,0.47842135364828264
1000,4,7,4,0.336195013567557
1000,4,8,4,0.18182577003074388
1000,4,9,4,0.18333728832289012
1000,4,10,4,0.1803658899786938
1000,4,2,4,0.6061617185346257
1000,4,3,4,0.7402791761462627
1000,4,4,4,0.7513706244084428
1000,4,5,4,0.6206192073816492
1000,4,6,4,0.4941951478980031
1000,4,7,4,0.3352322172598332
1000,4,8,4,0.18284196804405314
1000,4,9,4,0.1816517699607751
1000,4,10,4,0.17499755751557602
1000,4,2,4,0.5431854335210595
1000,4,3,4,0.7364154930401872
1000,4,4,4,0.8049099019250088
1000,4,5,4,0.6419665254398627
1000,4,6,4,0.4972436196116544
1000,4,7,4,0.3281898138291319
1000,4,8,4,0.17573516480044857
1000,4,9,4,0.17866025402768027
1000,4,10,4,0.1731794036566919
1000,4,2,4,0.601310253455518
1000,4,3,4,0.6762246238867929
1000,4,4,4,0.6621652887428457
1000,4,5,4,0.5583017795284124
1000,4,6,4,0.42435619193736
1000,4,7,4,0.3337474902308297
1000,4,8,4,0.18390290497637177
1000,4,9,4,0.18376843175649726
1000,4,10,4,0.18107364330705028
1000,4,2,4,0.555410525303037
1000,4,3,4,0.6775382387529739
1000,4,4,4,0.7455070650448026
1000,4,5,4,0.6183819731598408
1000,4,6,4,0.4880216942473913
1000,4,7,4,0.3107001783562457
1000,4,8,4,0.18708300765880925
1000,4,9,4,0.18568239527259192
1000,4,10,4,0.18640502600068168
1000,4,2,4,0.5906829838710291
1000,4,3,4,0.6630775964476591
1000,4,4,4,0.7663731946832691
1000,4,5,4,0.6299426910902043
1000,4,6,4,0.4945796792604336
1000,4,7,4,0.32178303562707516
1000,4,8,4,0.17993920059303223
1000,4,9,4,0.18623110353577432
1000,4,10,4,0.1830475010891692
1000,4,2,4,0.6686562174727715
1000,4,3,4,0.7486678391429107
1000,4,4,4,0.7677529447114334
1000,4,5,4,0.6315751824089555
1000,4,6,4,0.4979806306657214
1000,4,7,4,0.32040046661108174
1000,4,8,4,0.18567085521369892
1000,4,9,4,0.18389693256388734
1000,4,10,4,0.1789495642705677
1000,4,2,4,0.4705308103820943
1000,4,3,4,0.6349555817912251
1000,4,4,4,0.7634442138248078
1000,4,5,4,0.6212585236601309
1000,4,6,4,0.4805298882458414
1000,4,7,4,0.3371009555851374
1000,4,8,4,0.17565416204084836
1000,4,9,4,0.18683778196780673
1000,4,10,4,0.18725224919255706
1000,4,2,4,0.6207415497410746
1000,4,3,4,0.7758706384173897
1000,4,4,4,0.6712410040740472
1000,4,5,4,0.5819338406265334
1000,4,6,4,0.4198480677202302
1000,4,7,4,0.34265481939430265
1000,4,8,4,0.18507696577512042
1000,4,9,4,0.18260755524353897
1000,4,10,4,0.17595066964285688
1000,4,2,4,0.6606781737468939
1000,4,3,4,0.6631070873650375
1000,4,4,4,0.7868564547295387
1000,4,5,4,0.6415124290309031
1000,4,6,4,0.4735747796941399
1000,4,7,4,0.3214510795756144
1000,4,8,4,0.17479460085414508
1000,4,9,4,0.1769060267206312
1000,4,10,4,0.17691035683650536
1000,4,2,4,0.5288064082430346
1000,4,3,4,0.7129335400145385
1000,4,4,4,0.8214371001736854
1000,4,5,4,0.6664815707421223
1000,4,6,4,0.4972105664386896
1000,4,7,4,0.3330127244831456
1000,4,8,4,0.17832480376960616
1000,4,9,4,0.17743229034059727
1000,4,10,4,0.1762775775589058
1000,4,2,4,0.5194603636457894
1000,4,3,4,0.6800757667410139
1000,4,4,4,0.7978357635222489
1000,4,5,4,0.64673569922882
1000,4,6,4,0.49600653130616695
1000,4,7,4,0.34055155127004005
1000,4,8,4,0.17035482786299327
1000,4,9,4,0.1715445796265758
1000,4,10,4,0.16900659497479617
1000,4,2,4,0.6196304595519025
1000,4,3,4,0.7038788244924306
1000,4,4,4,0.7812536654631839
1000,4,5,4,0.6281606226559597
1000,4,6,4,0.4757614383489796
1000,4,7,4,0.3267064473436019
1000,4,8,4,0.1780550160674464
1000,4,9,4,0.17830529824480784
1000,4,10,4,0.1756586145432114
1000,4,2,4,0.5208343589156587
1000,4,3,4,0.7168091867627009
1000,4,4,4,0.7136256995569784
1000,4,5,4,0.5617707677982817
1000,4,6,4,0.44799672231461035
1000,4,7,4,0.29309084696344984
1000,4,8,4,0.18362451708308736
1000,4,9,4,0.17876332082674878
1000,4,10,4,0.18341785835921082
1000,4,2,4,0.5423995034919163
1000,4,3,4,0.6004880038363029
1000,4,4,4,0.7354457725742286
1000,4,5,4,0.5844786014200897
1000,4,6,4,0.4450221302905686
1000,4,7,4,0.3109195455100535
1000,4,8,4,0.1811612164138516
1000,4,9,4,0.17990471098198035
1000,4,10,4,0.175279035444639
1000,4,2,4,0.49310447112088795
1000,4,3,4,0.6517845260313736
1000,4,4,4,0.8448465698108969
1000,4,5,4,0.6842016533700767
1000,4,6,4,0.5179764543952826
1000,4,7,4,0.3487674989290478
1000,4,8,4,0.18453572236279675
1000,4,9,4,0.18283298934877662
1000,4,10,4,0.1846665284817015
1000,4,2,4,0.6815900642410391
1000,4,3,4,0.714713484795663
1000,4,4,4,0.7009928533730022
1000,4,5,4,0.5917333174229553
1000,4,6,4,0.4299127492708084
1000,4,7,4,0.3288125750681884
1000,4,8,4,0.27024125601867993
1000,4,9,4,0.18586647275599097
1000,4,10,4,0.1802039143002952
1000,4,2,4,0.6206270433737484
1000,4,3,4,0.6767524947075365
1000,4,4,4,0.7640205486358032
1000,4,5,4,0.6164082712744731
1000,4,6,4,0.4802795410689422
1000,4,7,4,0.3275681778746343
1000,4,8,4,0.1777242706441801
1000,4,9,4,0.17823489552557914
1000,4,10,4,0.17757322420539914
1000,4,2,4,0.5336068953161257
1000,4,3,4,0.62752275057618
1000,4,4,4,0.7188286725813481
1000,4,5,4,0.5945498417959505
1000,4,6,4,0.44248302652495647
1000,4,7,4,0.31056505873504014
1000,4,8,4,0.18510376925896793
1000,4,9,4,0.19162637229302526
1000,4,10,4,0.19135562733565536
1000,4,2,4,0.5209207137037224
1000,4,3,4,0.6453308714884017
1000,4,4,4,0.8032306546736467
1000,4,5,4,0.6462655768281266
1000,4,6,4,0.4925612673489126
1000,4,7,4,0.33422726562988336
1000,4,8,4,0.18397148325493298
1000,4,9,4,0.18373469866861447
1000,4,10,4,0.1804719081935811
1000,4,2,4,0.5414978901783275
1000,4,3,4,0.6709228077254311
1000,4,4,4,0.8065121075433663
1000,4,5,4,0.6509583671019079
1000,4,6,4,0.4994097582484236
1000,4,7,4,0.33287188971410275
1000,4,8,4,0.18366545730070297
1000,4,9,4,0.1810113333177345
1000,4,10,4,0.17833069330467125
1000,4,2,4,0.5440436612621599
1000,4,3,4,0.6307017459081321
1000,4,4,4,0.760486196406172
1000,4,5,4,0.6112651164834786
1000,4,6,4,0.46625130858856584
1000,4,7,4,0.3239478865200279
1000,4,8,4,0.1821307807127659
1000,4,9,4,0.1777893428433302
1000,4,10,4,0.17865962360726578
1000,4,2,4,0.5122470713838929
1000,4,3,4,0.7026503973296908
1000,4,4,4,0.8143488280592532
1000,4,5,4,0.6492411116098978
1000,4,6,4,0.4985449386668889
1000,4,7,4,0.33750660837751945
1000,4,8,4,0.18182923264185027
1000,4,9,4,0.18553285153606558
1000,4,10,4,0.1848458123945715
1000,4,2,4,0.6096749630417573
1000,4,3,4,0.6965334309407261
1000,4,4,4,0.8096146197128185
1000,4,5,4,0.6543029465446438
1000,4,6,4,0.49803178256575553
1000,4,7,4,0.33961229209438637
1000,4,8,4,0.17903780737290748
1000,4,9,4,0.18261726796663094
1000,4,10,4,0.1775185529386084
1000,4,2,4,0.5926546790786058
1000,4,3,4,0.7166736103473221
1000,4,4,4,0.803978656021419
1000,4,5,4,0.6470482343735514
1000,4,6,4,0.4965629605780462
1000,4,7,4,0.3312330967385003
1000,4,8,4,0.1786155096857703
1000,4,9,4,0.18523262626304288
1000,4,10,4,0.183961255919247
1000,4,2,4,0.561058939988335
1000,4,3,4,0.6643573149875476
1000,4,4,4,0.694046395091072
1000,4,5,4,0.5763575427472966
1000,4,6,4,0.44126291432884096
1000,4,7,4,0.32674571949148146
1000,4,8,4,0.3270749664255041
1000,4,9,4,0.18197624324357206
1000,4,10,4,0.1800067445141001
1000,4,2,4,0.5628199862407509
1000,4,3,4,0.7752614792023202
1000,4,4,4,0.7751188675452292
1000,4,5,4,0.6494620314812137
1000,4,6,4,0.48203966695075995
1000,4,7,4,0.3088329993618133
1000,4,8,4,0.1800058561864751
1000,4,9,4,0.18219017313078995
1000,4,10,4,0.17967582621144318
1000,4,2,4,0.5794944398283037
1000,4,3,4,0.6059260658617017
1000,4,4,4,0.608334336429015
1000,4,5,4,0.5141881905943091
1000,4,6,4,0.4307064960240217
1000,4,7,4,0.3002557041795969
1000,4,8,4,0.18444683446319596
1000,4,9,4,0.18279171283721635
1000,4,10,4,0.1818923198564105
1000,4,2,4,0.6851582378043705
1000,4,3,4,0.7253584594005663
1000,4,4,4,0.5711979516916599
1000,4,5,4,0.5120971367794169
1000,4,6,4,0.36824598298293887
1000,4,7,4,0.21297760269602362
1000,4,8,4,0.17440196888177564
1000,4,9,4,0.17233488284675536
1000,4,10,4,0.17394343671401158
1000,4,2,4,0.6105962633051235
1000,4,3,4,0.6179350298386946
1000,4,4,4,0.7419728496812762
1000,4,5,4,0.6098034373560232
1000,4,6,4,0.471852404213819
1000,4,7,4,0.3146640980043121
1000,4,8,4,0.18142387459365478
1000,4,9,4,0.18627287425970207
1000,4,10,4,0.1829812303908771
1000,4,2,4,0.5899816912570945
1000,4,3,4,0.7583957605191691
1000,4,4,4,0.7910405465776529
1000,4,5,4,0.6507703656075047
1000,4,6,4,0.48204936186145914
1000,4,7,4,0.34714218480758074
1000,4,8,4,0.18398383096413887
1000,4,9,4,0.18360228894719702
1000,4,10,4,0.1812887867036196
1000,4,2,4,0.5157428294039916
1000,4,3,4,0.6885158668111738
1000,4,4,4,0.7596096491542618
1000,4,5,4,0.6078886044123933
1000,4,6,4,0.46766624411695223
1000,4,7,4,0.3186755505638082
1000,4,8,4,0.1867928580771169
1000,4,9,4,0.18473278500021473
1000,4,10,4,0.189578129552375
1000,4,2,4,0.5353194462837757
1000,4,3,4,0.7230739382147382
1000,4,4,4,0.7428471024575406
1000,4,5,4,0.579185581012878
1000,4,6,4,0.4261587330658566
1000,4,7,4,0.3445042543006921
1000,4,8,4,0.18174341245386533
1000,4,9,4,0.1775314294538976
1000,4,10,4,0.18600286612025457
1000,4,2,4,0.6175485455821401
1000,4,3,4,0.7272859310191844
1000,4,4,4,0.7864933827900558
1000,4,5,4,0.6251854750223829
1000,4,6,4,0.4623576974044222
1000,4,7,4,0.31490998114253843
1000,4,8,4,0.17182459964170113
1000,4,9,4,0.17156245031091477
1000,4,10,4,0.16814475530547826
1000,4,2,4,0.6763056097427016
1000,4,3,4,0.7357843164260672
1000,4,4,4,0.7029501684677723
1000,4,5,4,0.5514570651725712
1000,4,6,4,0.44206919968302716
